Date,Temperature_Celsius(℃),Relative_Humidity(%)
"Mar. 12, 2023 12:59",1.9,97
"Mar. 12, 2023 13:00",1.9,97
"Mar. 12, 2023 13:01",1.9,97
"Mar. 12, 2023 13:02",1.9,97
"Mar. 12, 2023 13:03",1.9,97
"Mar. 12, 2023 13:04",2.0,97
"Mar. 12, 2023 13:05",2.0,97
"Mar. 12, 2023 13:06",2.0,97
"Mar. 12, 2023 13:07",2.0,97
"Mar. 12, 2023 13:08",2.0,97
"Mar. 12, 2023 13:09",2.1,97
"Mar. 12, 2023 13:10",2.1,97
"Mar. 12, 2023 13:11",2.1,97
"Mar. 12, 2023 13:12",2.1,97
"Mar. 12, 2023 13:13",2.1,97
"Mar. 12, 2023 13:14",2.2,97
"Mar. 12, 2023 13:15",2.2,97
"Mar. 12, 2023 13:16",2.2,97
"Mar. 12, 2023 13:17",2.2,97
"Mar. 12, 2023 13:18",2.3,97
"Mar. 12, 2023 13:19",2.3,98
"Mar. 12, 2023 13:20",2.3,98
"Mar. 12, 2023 13:21",2.3,98
"Mar. 12, 2023 13:22",2.3,98
"Mar. 12, 2023 13:23",2.4,98
"Mar. 12, 2023 13:24",2.4,98
"Mar. 12, 2023 13:25",2.4,98
"Mar. 12, 2023 13:26",2.4,98
"Mar. 12, 2023 13:27",2.4,98
"Mar. 12, 2023 13:28",2.5,98
"Mar. 12, 2023 13:29",2.5,98
"Mar. 12, 2023 13:30",2.5,98
"Mar. 12, 2023 13:31",2.5,98
"Mar. 12, 2023 13:32",2.5,98
"Mar. 12, 2023 13:33",2.6,98
"Mar. 12, 2023 13:34",2.6,98
"Mar. 12, 2023 13:35",2.6,98
"Mar. 12, 2023 13:36",2.6,98
"Mar. 12, 2023 13:37",2.6,98
"Mar. 12, 2023 13:38",2.7,98
"Mar. 12, 2023 13:39",2.7,98
"Mar. 12, 2023 13:40",2.7,98
"Mar. 12, 2023 13:41",2.7,98
"Mar. 12, 2023 13:42",2.8,98
"Mar. 12, 2023 13:43",2.8,98
"Mar. 12, 2023 13:44",2.8,98
"Mar. 12, 2023 13:45",2.8,98
"Mar. 12, 2023 13:46",2.8,98
"Mar. 12, 2023 13:47",2.8,98
"Mar. 12, 2023 13:48",2.8,98
"Mar. 12, 2023 13:49",2.9,98
"Mar. 12, 2023 13:50",3.0,98
"Mar. 12, 2023 13:51",3.0,98
"Mar. 12, 2023 13:52",3.0,98
"Mar. 12, 2023 13:53",3.0,98
"Mar. 12, 2023 13:54",3.0,98
"Mar. 12, 2023 13:55",3.1,98
"Mar. 12, 2023 13:56",3.1,98
"Mar. 12, 2023 13:57",3.1,98
"Mar. 12, 2023 13:58",3.1,98
"Mar. 12, 2023 13:59",3.1,98
"Mar. 12, 2023 14:00",3.2,98
"Mar. 12, 2023 14:01",3.2,98
"Mar. 12, 2023 14:02",3.2,98
"Mar. 12, 2023 14:03",3.2,98
"Mar. 12, 2023 14:04",3.2,98
"Mar. 12, 2023 14:05",3.2,98
"Mar. 12, 2023 14:06",3.3,98
"Mar. 12, 2023 14:07",3.3,98
"Mar. 12, 2023 14:08",3.3,98
"Mar. 12, 2023 14:09",3.3,98
"Mar. 12, 2023 14:10",3.3,98
"Mar. 12, 2023 14:11",3.4,98
"Mar. 12, 2023 14:12",3.5,98
"Mar. 12, 2023 14:13",3.5,98
"Mar. 12, 2023 14:14",3.5,98
"Mar. 12, 2023 14:15",3.6,98
"Mar. 12, 2023 14:16",3.7,98
"Mar. 12, 2023 14:17",3.7,98
"Mar. 12, 2023 14:18",3.7,98
"Mar. 12, 2023 14:19",3.7,98
"Mar. 12, 2023 14:20",3.8,98
"Mar. 12, 2023 14:21",3.9,98
"Mar. 12, 2023 14:22",3.9,98
"Mar. 12, 2023 14:23",3.9,98
"Mar. 12, 2023 14:24",4.0,98
"Mar. 12, 2023 14:25",4.0,98
"Mar. 12, 2023 14:26",4.1,98
"Mar. 12, 2023 14:27",4.1,98
"Mar. 12, 2023 14:28",4.1,98
"Mar. 12, 2023 14:29",4.1,98
"Mar. 12, 2023 14:30",4.1,98
"Mar. 12, 2023 14:31",4.2,98
"Mar. 12, 2023 14:32",4.2,98
"Mar. 12, 2023 14:33",4.2,98
"Mar. 12, 2023 14:34",4.3,98
"Mar. 12, 2023 14:35",4.3,98
"Mar. 12, 2023 14:36",4.4,98
"Mar. 12, 2023 14:37",4.4,98
"Mar. 12, 2023 14:38",4.4,98
"Mar. 12, 2023 14:39",4.5,98
"Mar. 12, 2023 14:40",4.6,98
"Mar. 12, 2023 14:41",4.6,99
"Mar. 12, 2023 14:42",4.6,99
"Mar. 12, 2023 14:43",4.7,99
"Mar. 12, 2023 14:44",4.8,99
"Mar. 12, 2023 14:45",4.8,99
"Mar. 12, 2023 14:46",4.9,99
"Mar. 12, 2023 14:47",4.9,99
"Mar. 12, 2023 14:48",4.9,99
"Mar. 12, 2023 14:49",4.9,99
"Mar. 12, 2023 14:50",5.0,99
"Mar. 12, 2023 14:51",5.1,99
"Mar. 12, 2023 14:52",5.1,99
"Mar. 12, 2023 14:53",5.2,99
"Mar. 12, 2023 14:54",5.2,99
"Mar. 12, 2023 14:55",5.2,99
"Mar. 12, 2023 14:56",5.3,99
"Mar. 12, 2023 14:57",5.3,99
"Mar. 12, 2023 14:58",5.3,99
"Mar. 12, 2023 14:59",5.3,99
"Mar. 12, 2023 15:00",5.4,99
"Mar. 12, 2023 15:01",5.4,99
"Mar. 12, 2023 15:02",5.4,99
"Mar. 12, 2023 15:03",5.4,99
"Mar. 12, 2023 15:04",5.5,99
"Mar. 12, 2023 15:05",5.6,99
"Mar. 12, 2023 15:06",5.6,99
"Mar. 12, 2023 15:07",5.6,99
"Mar. 12, 2023 15:08",5.6,99
"Mar. 12, 2023 15:09",5.6,99
"Mar. 12, 2023 15:10",5.6,99
"Mar. 12, 2023 15:11",5.7,99
"Mar. 12, 2023 15:12",5.7,99
"Mar. 12, 2023 15:13",5.7,99
"Mar. 12, 2023 15:14",5.8,99
"Mar. 12, 2023 15:15",5.8,99
"Mar. 12, 2023 15:16",5.9,99
"Mar. 12, 2023 15:17",5.9,99
"Mar. 12, 2023 15:18",5.9,99
"Mar. 12, 2023 15:19",5.9,99
"Mar. 12, 2023 15:20",5.9,99
"Mar. 12, 2023 15:21",6.0,99
"Mar. 12, 2023 15:22",6.0,99
"Mar. 12, 2023 15:23",6.0,99
"Mar. 12, 2023 15:24",6.1,99
"Mar. 12, 2023 15:25",6.1,99
"Mar. 12, 2023 15:26",6.1,99
"Mar. 12, 2023 15:27",6.1,99
"Mar. 12, 2023 15:28",6.1,99
"Mar. 12, 2023 15:29",6.1,99
"Mar. 12, 2023 15:30",6.1,99
"Mar. 12, 2023 15:31",6.2,99
"Mar. 12, 2023 15:32",6.2,99
"Mar. 12, 2023 15:33",6.2,99
"Mar. 12, 2023 15:34",6.3,99
"Mar. 12, 2023 15:35",6.3,99
"Mar. 12, 2023 15:36",6.3,99
"Mar. 12, 2023 15:37",6.3,99
"Mar. 12, 2023 15:38",6.4,99
"Mar. 12, 2023 15:39",6.4,99
"Mar. 12, 2023 15:40",6.4,99
"Mar. 12, 2023 15:41",6.4,99
"Mar. 12, 2023 15:42",6.4,99
"Mar. 12, 2023 15:43",6.4,99
"Mar. 12, 2023 15:44",6.4,99
"Mar. 12, 2023 15:45",6.4,99
"Mar. 12, 2023 15:46",6.4,99
"Mar. 12, 2023 15:47",6.4,99
"Mar. 12, 2023 15:48",6.4,99
"Mar. 12, 2023 15:49",6.4,99
"Mar. 12, 2023 15:50",6.4,99
"Mar. 12, 2023 15:51",6.4,99
"Mar. 12, 2023 15:52",6.4,99
"Mar. 12, 2023 15:53",6.5,99
"Mar. 12, 2023 15:54",6.5,99
"Mar. 12, 2023 15:55",6.5,99
"Mar. 12, 2023 15:56",6.5,99
"Mar. 12, 2023 15:57",6.5,99
"Mar. 12, 2023 15:58",6.6,99
"Mar. 12, 2023 15:59",6.6,99
"Mar. 12, 2023 16:00",6.6,99
"Mar. 12, 2023 16:01",6.6,99
"Mar. 12, 2023 16:02",6.6,99
"Mar. 12, 2023 16:03",6.6,99
"Mar. 12, 2023 16:04",6.6,99
"Mar. 12, 2023 16:05",6.6,99
"Mar. 12, 2023 16:06",6.6,99
"Mar. 12, 2023 16:07",6.6,99
"Mar. 12, 2023 16:08",6.6,99
"Mar. 12, 2023 16:09",6.7,99
"Mar. 12, 2023 16:10",6.7,99
"Mar. 12, 2023 16:11",6.7,99
"Mar. 12, 2023 16:12",6.8,99
"Mar. 12, 2023 16:13",6.8,99
"Mar. 12, 2023 16:14",6.8,99
"Mar. 12, 2023 16:15",6.8,99
"Mar. 12, 2023 16:16",6.8,99
"Mar. 12, 2023 16:17",6.8,99
"Mar. 12, 2023 16:18",6.8,99
"Mar. 12, 2023 16:19",6.8,99
"Mar. 12, 2023 16:20",6.8,99
"Mar. 12, 2023 16:21",6.8,99
"Mar. 12, 2023 16:22",6.8,98
"Mar. 12, 2023 16:23",6.8,98
"Mar. 12, 2023 16:24",6.8,98
"Mar. 12, 2023 16:25",6.8,98
"Mar. 12, 2023 16:26",6.8,98
"Mar. 12, 2023 16:27",6.8,98
"Mar. 12, 2023 16:28",6.9,98
"Mar. 12, 2023 16:29",6.9,98
"Mar. 12, 2023 16:30",6.9,98
"Mar. 12, 2023 16:31",6.9,98
"Mar. 12, 2023 16:32",6.9,98
"Mar. 12, 2023 16:33",6.9,98
"Mar. 12, 2023 16:34",6.9,98
"Mar. 12, 2023 16:35",6.9,98
"Mar. 12, 2023 16:36",6.9,98
"Mar. 12, 2023 16:37",6.9,98
"Mar. 12, 2023 16:38",6.9,98
"Mar. 12, 2023 16:39",7.0,98
"Mar. 12, 2023 16:40",7.0,98
"Mar. 12, 2023 16:41",7.0,98
"Mar. 12, 2023 16:42",7.0,98
"Mar. 12, 2023 16:43",7.0,98
"Mar. 12, 2023 16:44",7.0,98
"Mar. 12, 2023 16:45",7.0,98
"Mar. 12, 2023 16:46",7.0,98
"Mar. 12, 2023 16:47",7.0,98
"Mar. 12, 2023 16:48",7.1,98
"Mar. 12, 2023 16:49",7.1,98
"Mar. 12, 2023 16:50",7.1,98
"Mar. 12, 2023 16:51",7.1,98
"Mar. 12, 2023 16:52",7.1,98
"Mar. 12, 2023 16:53",7.1,98
"Mar. 12, 2023 16:54",7.1,98
"Mar. 12, 2023 16:55",7.1,98
"Mar. 12, 2023 16:56",7.1,98
"Mar. 12, 2023 16:57",7.1,98
"Mar. 12, 2023 16:58",7.1,98
"Mar. 12, 2023 16:59",7.1,98
"Mar. 12, 2023 17:00",7.1,98
"Mar. 12, 2023 17:01",7.1,98
"Mar. 12, 2023 17:02",7.1,98
"Mar. 12, 2023 17:03",7.1,98
"Mar. 12, 2023 17:04",7.1,98
"Mar. 12, 2023 17:05",7.1,98
"Mar. 12, 2023 17:06",7.1,98
"Mar. 12, 2023 17:07",7.2,98
"Mar. 12, 2023 17:08",7.2,97
"Mar. 12, 2023 17:09",7.2,97
"Mar. 12, 2023 17:10",7.2,97
"Mar. 12, 2023 17:11",7.2,97
"Mar. 12, 2023 17:12",7.3,97
"Mar. 12, 2023 17:13",7.3,97
"Mar. 12, 2023 17:14",7.3,97
"Mar. 12, 2023 17:15",7.3,97
"Mar. 12, 2023 17:16",7.4,97
"Mar. 12, 2023 17:17",7.4,97
"Mar. 12, 2023 17:18",7.4,97
"Mar. 12, 2023 17:19",7.4,97
"Mar. 12, 2023 17:20",7.4,97
"Mar. 12, 2023 17:21",7.4,97
"Mar. 12, 2023 17:22",7.4,96
"Mar. 12, 2023 17:23",7.4,96
"Mar. 12, 2023 17:24",7.4,96
"Mar. 12, 2023 17:25",7.4,96
"Mar. 12, 2023 17:26",7.4,96
"Mar. 12, 2023 17:27",7.5,96
"Mar. 12, 2023 17:28",7.5,96
"Mar. 12, 2023 17:29",7.5,96
"Mar. 12, 2023 17:30",7.5,96
"Mar. 12, 2023 17:31",7.5,96
"Mar. 12, 2023 17:32",7.5,96
"Mar. 12, 2023 17:33",7.5,96
"Mar. 12, 2023 17:34",7.5,96
"Mar. 12, 2023 17:35",7.5,96
"Mar. 12, 2023 17:36",7.5,95
"Mar. 12, 2023 17:37",7.5,95
"Mar. 12, 2023 17:38",7.5,95
"Mar. 12, 2023 17:39",7.5,95
"Mar. 12, 2023 17:40",7.5,95
"Mar. 12, 2023 17:41",7.5,95
"Mar. 12, 2023 17:42",7.5,95
"Mar. 12, 2023 17:43",7.5,95
"Mar. 12, 2023 17:44",7.5,95
"Mar. 12, 2023 17:45",7.5,95
"Mar. 12, 2023 17:46",7.5,95
"Mar. 12, 2023 17:47",7.5,95
"Mar. 12, 2023 17:48",7.5,95
"Mar. 12, 2023 17:49",7.5,95
"Mar. 12, 2023 17:50",7.5,95
"Mar. 12, 2023 17:51",7.5,95
"Mar. 12, 2023 17:52",7.5,95
"Mar. 12, 2023 17:53",7.5,95
"Mar. 12, 2023 17:54",7.5,95
"Mar. 12, 2023 17:55",7.5,95
"Mar. 12, 2023 17:56",7.5,95
"Mar. 12, 2023 17:57",7.5,95
"Mar. 12, 2023 17:58",7.5,95
"Mar. 12, 2023 17:59",7.5,95
"Mar. 12, 2023 18:00",7.4,95
"Mar. 12, 2023 18:01",7.4,95
"Mar. 12, 2023 18:02",7.4,95
"Mar. 12, 2023 18:03",7.4,95
"Mar. 12, 2023 18:04",7.4,95
"Mar. 12, 2023 18:05",7.4,95
"Mar. 12, 2023 18:06",7.4,95
"Mar. 12, 2023 18:07",7.4,95
"Mar. 12, 2023 18:08",7.4,95
"Mar. 12, 2023 18:09",7.4,95
"Mar. 12, 2023 18:10",7.4,94
"Mar. 12, 2023 18:11",7.4,94
"Mar. 12, 2023 18:12",7.4,94
"Mar. 12, 2023 18:13",7.4,94
"Mar. 12, 2023 18:14",7.4,94
"Mar. 12, 2023 18:15",7.4,94
"Mar. 12, 2023 18:16",7.4,94
"Mar. 12, 2023 18:17",7.4,94
"Mar. 12, 2023 18:18",7.4,94
"Mar. 12, 2023 18:19",7.3,94
"Mar. 12, 2023 18:20",7.3,94
"Mar. 12, 2023 18:21",7.3,94
"Mar. 12, 2023 18:22",7.3,94
"Mar. 12, 2023 18:23",7.3,94
"Mar. 12, 2023 18:24",7.3,94
"Mar. 12, 2023 18:25",7.3,94
"Mar. 12, 2023 18:26",7.3,94
"Mar. 12, 2023 18:27",7.3,94
"Mar. 12, 2023 18:28",7.3,94
"Mar. 12, 2023 18:29",7.2,94
"Mar. 12, 2023 18:30",7.2,94
"Mar. 12, 2023 18:31",7.2,94
"Mar. 12, 2023 18:32",7.2,94
"Mar. 12, 2023 18:33",7.2,94
"Mar. 12, 2023 18:34",7.2,94
"Mar. 12, 2023 18:35",7.2,94
"Mar. 12, 2023 18:36",7.2,94
"Mar. 12, 2023 18:37",7.2,94
"Mar. 12, 2023 18:38",7.2,94
"Mar. 12, 2023 18:39",7.2,94
"Mar. 12, 2023 18:40",7.2,94
"Mar. 12, 2023 18:41",7.2,94
"Mar. 12, 2023 18:42",7.1,94
"Mar. 12, 2023 18:43",7.1,94
"Mar. 12, 2023 18:44",7.1,94
"Mar. 12, 2023 18:45",7.1,94
"Mar. 12, 2023 18:46",7.1,94
"Mar. 12, 2023 18:47",7.1,94
"Mar. 12, 2023 18:48",7.1,94
"Mar. 12, 2023 18:49",7.1,94
"Mar. 12, 2023 18:50",7.1,94
"Mar. 12, 2023 18:51",7.1,94
"Mar. 12, 2023 18:52",7.1,94
"Mar. 12, 2023 18:53",7.1,94
"Mar. 12, 2023 18:54",7.1,94
"Mar. 12, 2023 18:55",7.0,94
"Mar. 12, 2023 18:56",7.0,94
"Mar. 12, 2023 18:57",7.0,94
"Mar. 12, 2023 18:58",7.0,94
"Mar. 12, 2023 18:59",7.0,94
"Mar. 12, 2023 19:00",7.0,94
"Mar. 12, 2023 19:01",7.0,94
"Mar. 12, 2023 19:02",7.0,94
"Mar. 12, 2023 19:03",7.0,94
"Mar. 12, 2023 19:04",6.9,94
"Mar. 12, 2023 19:05",6.9,94
"Mar. 12, 2023 19:06",6.9,94
"Mar. 12, 2023 19:07",6.9,94
"Mar. 12, 2023 19:08",6.9,94
"Mar. 12, 2023 19:09",6.9,94
"Mar. 12, 2023 19:10",6.9,94
"Mar. 12, 2023 19:11",6.9,94
"Mar. 12, 2023 19:12",6.9,94
"Mar. 12, 2023 19:13",6.9,94
"Mar. 12, 2023 19:14",6.9,94
"Mar. 12, 2023 19:15",6.9,94
"Mar. 12, 2023 19:16",6.9,94
"Mar. 12, 2023 19:17",6.9,94
"Mar. 12, 2023 19:18",6.9,94
"Mar. 12, 2023 19:19",6.9,94
"Mar. 12, 2023 19:20",6.9,94
"Mar. 12, 2023 19:21",6.9,94
"Mar. 12, 2023 19:22",6.9,94
"Mar. 12, 2023 19:23",6.9,94
"Mar. 12, 2023 19:24",6.9,94
"Mar. 12, 2023 19:25",6.9,94
"Mar. 12, 2023 19:26",6.9,94
"Mar. 12, 2023 19:27",6.9,94
"Mar. 12, 2023 19:28",6.9,94
"Mar. 12, 2023 19:29",6.9,94
"Mar. 12, 2023 19:30",6.9,94
"Mar. 12, 2023 19:31",6.9,94
"Mar. 12, 2023 19:32",6.9,94
"Mar. 12, 2023 19:33",6.9,94
"Mar. 12, 2023 19:34",6.9,94
"Mar. 12, 2023 19:35",7.0,94
"Mar. 12, 2023 19:36",7.0,94
"Mar. 12, 2023 19:37",7.0,94
"Mar. 12, 2023 19:38",7.0,94
"Mar. 12, 2023 19:39",7.0,94
"Mar. 12, 2023 19:40",7.0,94
"Mar. 12, 2023 19:41",7.0,94
"Mar. 12, 2023 19:42",7.0,94
"Mar. 12, 2023 19:43",7.0,94
"Mar. 12, 2023 19:44",7.0,94
"Mar. 12, 2023 19:45",7.0,94
"Mar. 12, 2023 19:46",7.0,94
"Mar. 12, 2023 19:47",7.0,94
"Mar. 12, 2023 19:48",7.0,94
"Mar. 12, 2023 19:49",7.0,94
"Mar. 12, 2023 19:50",7.0,94
"Mar. 12, 2023 19:51",7.0,94
"Mar. 12, 2023 19:52",7.0,94
"Mar. 12, 2023 19:53",7.0,94
"Mar. 12, 2023 19:54",7.0,94
"Mar. 12, 2023 19:55",7.0,94
"Mar. 12, 2023 19:56",7.0,94
"Mar. 12, 2023 19:57",7.0,94
"Mar. 12, 2023 19:58",7.0,94
"Mar. 12, 2023 19:59",7.0,94
"Mar. 12, 2023 20:00",7.0,94
"Mar. 12, 2023 20:01",7.0,94
"Mar. 12, 2023 20:02",7.0,94
"Mar. 12, 2023 20:03",7.0,94
"Mar. 12, 2023 20:04",7.0,94
"Mar. 12, 2023 20:05",7.0,94
"Mar. 12, 2023 20:06",7.0,94
"Mar. 12, 2023 20:07",7.0,94
"Mar. 12, 2023 20:08",7.0,94
"Mar. 12, 2023 20:09",7.0,94
"Mar. 12, 2023 20:10",7.0,94
"Mar. 12, 2023 20:11",7.0,94
"Mar. 12, 2023 20:12",7.0,94
"Mar. 12, 2023 20:13",7.0,94
"Mar. 12, 2023 20:14",7.0,94
"Mar. 12, 2023 20:15",7.0,94
"Mar. 12, 2023 20:16",7.0,94
"Mar. 12, 2023 20:17",7.0,94
"Mar. 12, 2023 20:18",7.0,94
"Mar. 12, 2023 20:19",7.0,94
"Mar. 12, 2023 20:20",7.0,94
"Mar. 12, 2023 20:21",7.0,94
"Mar. 12, 2023 20:22",7.0,94
"Mar. 12, 2023 20:23",7.0,94
"Mar. 12, 2023 20:24",7.0,94
"Mar. 12, 2023 20:25",7.0,94
"Mar. 12, 2023 20:26",7.0,94
"Mar. 12, 2023 20:27",7.0,94
"Mar. 12, 2023 20:28",7.0,94
"Mar. 12, 2023 20:29",7.0,94
"Mar. 12, 2023 20:30",7.0,94
"Mar. 12, 2023 20:31",7.0,94
"Mar. 12, 2023 20:32",7.0,93
"Mar. 12, 2023 20:33",7.0,93
"Mar. 12, 2023 20:34",7.0,93
"Mar. 12, 2023 20:35",7.0,93
"Mar. 12, 2023 20:36",7.0,93
"Mar. 12, 2023 20:37",7.0,93
"Mar. 12, 2023 20:38",6.9,93
"Mar. 12, 2023 20:39",6.9,93
"Mar. 12, 2023 20:40",6.9,93
"Mar. 12, 2023 20:41",6.9,93
"Mar. 12, 2023 20:42",6.9,93
"Mar. 12, 2023 20:43",6.9,93
"Mar. 12, 2023 20:44",6.9,93
"Mar. 12, 2023 20:45",6.9,93
"Mar. 12, 2023 20:46",6.9,93
"Mar. 12, 2023 20:47",6.9,93
"Mar. 12, 2023 20:48",6.9,93
"Mar. 12, 2023 20:49",6.9,93
"Mar. 12, 2023 20:50",6.9,93
"Mar. 12, 2023 20:51",6.9,93
"Mar. 12, 2023 20:52",6.9,93
"Mar. 12, 2023 20:53",6.9,93
"Mar. 12, 2023 20:54",6.9,93
"Mar. 12, 2023 20:55",6.9,93
"Mar. 12, 2023 20:56",6.9,93
"Mar. 12, 2023 20:57",6.9,93
"Mar. 12, 2023 20:58",6.9,93
"Mar. 12, 2023 20:59",6.9,93
"Mar. 12, 2023 21:00",6.9,93
"Mar. 12, 2023 21:01",6.9,93
"Mar. 12, 2023 21:02",6.9,93
"Mar. 12, 2023 21:03",6.9,93
"Mar. 12, 2023 21:04",6.9,93
"Mar. 12, 2023 21:05",6.9,93
"Mar. 12, 2023 21:06",6.9,93
"Mar. 12, 2023 21:07",6.9,93
"Mar. 12, 2023 21:08",6.9,93
"Mar. 12, 2023 21:09",6.9,93
"Mar. 12, 2023 21:10",6.9,93
"Mar. 12, 2023 21:11",6.9,93
"Mar. 12, 2023 21:12",6.9,93
"Mar. 12, 2023 21:13",6.9,93
"Mar. 12, 2023 21:14",6.9,93
"Mar. 12, 2023 21:15",6.9,93
"Mar. 12, 2023 21:16",6.9,93
"Mar. 12, 2023 21:17",6.9,93
"Mar. 12, 2023 21:18",6.9,93
"Mar. 12, 2023 21:19",6.9,93
"Mar. 12, 2023 21:20",6.9,93
"Mar. 12, 2023 21:21",6.9,93
"Mar. 12, 2023 21:22",6.9,93
"Mar. 12, 2023 21:23",6.9,93
"Mar. 12, 2023 21:24",6.9,93
"Mar. 12, 2023 21:25",6.9,93
"Mar. 12, 2023 21:26",6.9,93
"Mar. 12, 2023 21:27",6.9,93
"Mar. 12, 2023 21:28",6.9,93
"Mar. 12, 2023 21:29",7.0,93
"Mar. 12, 2023 21:30",7.0,93
"Mar. 12, 2023 21:31",7.0,93
"Mar. 12, 2023 21:32",7.0,93
"Mar. 12, 2023 21:33",7.0,94
"Mar. 12, 2023 21:34",7.0,94
"Mar. 12, 2023 21:35",7.0,94
"Mar. 12, 2023 21:36",7.1,94
"Mar. 12, 2023 21:37",7.1,94
"Mar. 12, 2023 21:38",7.1,94
"Mar. 12, 2023 21:39",7.1,94
"Mar. 12, 2023 21:40",7.1,94
"Mar. 12, 2023 21:41",7.1,94
"Mar. 12, 2023 21:42",7.1,94
"Mar. 12, 2023 21:43",7.1,94
"Mar. 12, 2023 21:44",7.1,94
"Mar. 12, 2023 21:45",7.1,94
"Mar. 12, 2023 21:46",7.1,94
"Mar. 12, 2023 21:47",7.2,94
"Mar. 12, 2023 21:48",7.2,94
"Mar. 12, 2023 21:49",7.2,94
"Mar. 12, 2023 21:50",7.2,94
"Mar. 12, 2023 21:51",7.2,94
"Mar. 12, 2023 21:52",7.2,94
"Mar. 12, 2023 21:53",7.2,94
"Mar. 12, 2023 21:54",7.3,94
"Mar. 12, 2023 21:55",7.3,94
"Mar. 12, 2023 21:56",7.3,94
"Mar. 12, 2023 21:57",7.3,94
"Mar. 12, 2023 21:58",7.3,94
"Mar. 12, 2023 21:59",7.3,94
"Mar. 12, 2023 22:00",7.4,94
"Mar. 12, 2023 22:01",7.4,94
"Mar. 12, 2023 22:02",7.4,94
"Mar. 12, 2023 22:03",7.4,94
"Mar. 12, 2023 22:04",7.4,94
"Mar. 12, 2023 22:05",7.4,94
"Mar. 12, 2023 22:06",7.4,94
"Mar. 12, 2023 22:07",7.4,94
"Mar. 12, 2023 22:08",7.4,94
"Mar. 12, 2023 22:09",7.5,94
"Mar. 12, 2023 22:10",7.5,94
"Mar. 12, 2023 22:11",7.5,94
"Mar. 12, 2023 22:12",7.5,94
"Mar. 12, 2023 22:13",7.5,94
"Mar. 12, 2023 22:14",7.5,94
"Mar. 12, 2023 22:15",7.5,94
"Mar. 12, 2023 22:16",7.6,94
"Mar. 12, 2023 22:17",7.6,94
"Mar. 12, 2023 22:18",7.6,94
"Mar. 12, 2023 22:19",7.6,94
"Mar. 12, 2023 22:20",7.6,94
"Mar. 12, 2023 22:21",7.6,94
"Mar. 12, 2023 22:22",7.6,94
"Mar. 12, 2023 22:23",7.6,94
"Mar. 12, 2023 22:24",7.6,94
"Mar. 12, 2023 22:25",7.6,94
"Mar. 12, 2023 22:26",7.6,94
"Mar. 12, 2023 22:27",7.6,94
"Mar. 12, 2023 22:28",7.6,94
"Mar. 12, 2023 22:29",7.6,94
"Mar. 12, 2023 22:30",7.6,94
"Mar. 12, 2023 22:31",7.6,94
"Mar. 12, 2023 22:32",7.6,94
"Mar. 12, 2023 22:33",7.6,94
"Mar. 12, 2023 22:34",7.6,94
"Mar. 12, 2023 22:35",7.6,94
"Mar. 12, 2023 22:36",7.6,94
"Mar. 12, 2023 22:37",7.6,94
"Mar. 12, 2023 22:38",7.6,94
"Mar. 12, 2023 22:39",7.6,94
"Mar. 12, 2023 22:40",7.6,94
"Mar. 12, 2023 22:41",7.7,94
"Mar. 12, 2023 22:42",7.7,94
"Mar. 12, 2023 22:43",7.7,94
"Mar. 12, 2023 22:44",7.7,94
"Mar. 12, 2023 22:45",7.7,94
"Mar. 12, 2023 22:46",7.7,94
"Mar. 12, 2023 22:47",7.7,94
"Mar. 12, 2023 22:48",7.7,94
"Mar. 12, 2023 22:49",7.7,94
"Mar. 12, 2023 22:50",7.7,94
"Mar. 12, 2023 22:51",7.7,94
"Mar. 12, 2023 22:52",7.7,94
"Mar. 12, 2023 22:53",7.7,94
"Mar. 12, 2023 22:54",7.7,94
"Mar. 12, 2023 22:55",7.7,94
"Mar. 12, 2023 22:56",7.7,94
"Mar. 12, 2023 22:57",7.7,94
"Mar. 12, 2023 22:58",7.7,94
"Mar. 12, 2023 22:59",7.7,94
"Mar. 12, 2023 23:00",7.7,94
"Mar. 12, 2023 23:01",7.7,94
"Mar. 12, 2023 23:02",7.7,94
"Mar. 12, 2023 23:03",7.7,94
"Mar. 12, 2023 23:04",7.7,94
"Mar. 12, 2023 23:05",7.7,94
"Mar. 12, 2023 23:06",7.7,94
"Mar. 12, 2023 23:07",7.7,94
"Mar. 12, 2023 23:08",7.7,94
"Mar. 12, 2023 23:09",7.7,94
"Mar. 12, 2023 23:10",7.7,94
"Mar. 12, 2023 23:11",7.7,94
"Mar. 12, 2023 23:12",7.7,94
"Mar. 12, 2023 23:13",7.7,94
"Mar. 12, 2023 23:14",7.7,94
"Mar. 12, 2023 23:15",7.7,94
"Mar. 12, 2023 23:16",7.7,94
"Mar. 12, 2023 23:17",7.7,94
"Mar. 12, 2023 23:18",7.7,94
"Mar. 12, 2023 23:19",7.7,94
"Mar. 12, 2023 23:20",7.8,94
"Mar. 12, 2023 23:21",7.8,94
"Mar. 12, 2023 23:22",7.8,94
"Mar. 12, 2023 23:23",7.8,94
"Mar. 12, 2023 23:24",7.8,94
"Mar. 12, 2023 23:25",7.8,94
"Mar. 12, 2023 23:26",7.8,94
"Mar. 12, 2023 23:27",7.8,94
"Mar. 12, 2023 23:28",7.8,94
"Mar. 12, 2023 23:29",7.8,94
"Mar. 12, 2023 23:30",7.9,94
"Mar. 12, 2023 23:31",7.9,94
"Mar. 12, 2023 23:32",7.9,94
"Mar. 12, 2023 23:33",7.9,94
